user_id,room_index,room_recommendation_score,group_compatibility_score,final_co_living_score,action,interaction_value,booking_success,stay_duration_days,timestamp
U00134,189,0.6611,0.7151,0.6827,chat_host,0.8,0,0,52:41.8
U00601,1321,0.9479,0.6018,0.8095,save,0.7,0,0,22:44.8
U00180,1164,0.7259,0.81,0.7595,apply,0.9,0,0,40:26.8
U00186,1203,0.8241,0.815,0.8205,book,1,1,162,54:35.7
U00870,2584,0.6866,0.3517,0.5526,view_detail,0.5,0,0,02:40.7
U00746,1737,0.8006,0.3856,0.6346,save,0.7,0,0,11:52.7
U00047,1640,0.6619,0.6692,0.6648,chat_host,0.8,0,0,19:53.6
U00387,2488,0.5162,0.4786,0.5012,impression,0.1,0,0,19:35.8
U00897,1172,0.9321,0.7443,0.857,view_detail,0.5,0,0,24:33.8
U00955,1720,0.6496,0.8541,0.7314,click,0.3,0,0,09:11.8
U00271,650,0.728,0.7325,0.7298,view_detail,0.5,0,0,15:30.7
U00212,2673,0.8318,0.4632,0.6844,chat_host,0.8,0,0,35:34.7
U00867,2397,0.7648,0.8319,0.7916,chat_host,0.8,0,0,38:06.8
U00039,1792,0.4374,0.4646,0.4483,impression,0.1,0,0,47:30.8
U00469,1095,0.8172,0.7243,0.78,save,0.7,0,0,50:12.8
U00207,2206,0.7744,0.6841,0.7383,save,0.7,0,0,08:01.6
U00282,2161,0.7578,0.894,0.8123,save,0.7,0,0,08:52.8
U00686,1291,0.5119,0.7155,0.5933,save,0.7,0,0,20:42.7
U00328,352,0.6985,0.6427,0.6762,view_detail,0.5,0,0,32:51.8
U00429,2254,0.6457,0.5979,0.6266,view_detail,0.5,0,0,53:26.7
U00509,1894,0.876,0.6511,0.786,save,0.7,0,0,02:49.8
U00607,1089,0.764,0.7486,0.7578,apply,0.9,0,0,13:09.8
U00485,133,0.8241,0.8747,0.8443,save,0.7,0,0,41:29.7
U00476,2455,0.5947,0.5962,0.5953,save,0.7,0,0,01:40.8
U00886,918,0.2695,0.6023,0.4026,click,0.3,0,0,24:12.7
U00783,2786,0.8342,0.6621,0.7654,save,0.7,0,0,59:08.8
U00061,1074,0.8231,0.6509,0.7542,save,0.7,0,0,37:49.7
U00179,2260,0.8355,0.6684,0.7687,apply,0.9,0,0,46:05.6
U00507,1080,0.7617,0.834,0.7906,save,0.7,0,0,59:33.7
U00275,2827,0.4585,0.829,0.6067,save,0.7,0,0,02:18.7
U00939,0,0.8161,0.693,0.7669,save,0.7,0,0,02:27.8
U00186,2141,0.8135,0.8457,0.8264,click,0.3,0,0,07:52.8
U00718,2630,0.8903,0.3785,0.6856,view_detail,0.5,0,0,50:30.7
U00147,1084,0.9263,0.4168,0.7225,chat_host,0.8,0,0,52:04.6
U00684,1227,0.9061,0.4524,0.7246,save,0.7,0,0,54:49.8
U00820,2457,0.6977,0.7148,0.7045,click,0.3,0,0,26:11.8
U00942,369,0.9322,0.4484,0.7387,view_detail,0.5,0,0,28:06.7
U00550,1083,0.893,0.7507,0.8361,save,0.7,0,0,11:02.8
U00341,185,0.8176,0.5464,0.7091,chat_host,0.8,0,0,28:55.7
U00227,771,0.4531,0.8817,0.6245,click,0.3,0,0,34:43.7
U00325,713,0.6954,0.236,0.5116,click,0.3,0,0,35:20.7
U00375,2632,0.8883,0.728,0.8242,click,0.3,0,0,37:39.8
U00405,2671,0.8073,0.7653,0.7905,save,0.7,0,0,40:19.7
U00868,1987,0.8028,0.6801,0.7537,chat_host,0.8,0,0,41:50.7
U00415,2483,0.9099,0.7412,0.8424,save,0.7,0,0,45:31.8
U00407,2394,0.7686,0.7421,0.758,book,1,1,221,48:48.7
U00694,585,0.8205,0.3701,0.6403,chat_host,0.8,0,0,33:10.7
U00919,652,0.5766,0.7827,0.659,chat_host,0.8,0,0,06:40.8
U00825,495,0.8051,0.6719,0.7518,view_detail,0.5,0,0,44:23.6
U00745,1939,0.553,0.7816,0.6444,view_detail,0.5,0,0,24:44.8
U00194,881,0.621,0.6542,0.6343,view_detail,0.5,0,0,47:18.8
U00047,661,0.8599,0.8096,0.8398,save,0.7,0,0,47:26.7
U00874,138,0.7153,0.9071,0.792,view_detail,0.5,0,0,49:09.7
U00944,2504,0.8271,0.7379,0.7914,apply,0.9,0,0,02:05.7
U00787,699,0.5917,0.7959,0.6734,click,0.3,0,0,42:32.7
U00574,2745,0.6081,0.8294,0.6966,click,0.3,0,0,51:42.7
U00316,2526,0.5038,0.8422,0.6392,view_detail,0.5,0,0,09:40.7
U00809,2224,0.7215,0.7204,0.7211,view_detail,0.5,0,0,01:08.7
U00971,2325,0.8078,0.6251,0.7347,view_detail,0.5,0,0,05:52.7
U00300,397,0.9586,0.6144,0.8209,save,0.7,0,0,13:11.7
U00288,1609,0.9143,0.246,0.647,save,0.7,0,0,31:08.6
U00292,2068,0.3209,0.6903,0.4687,impression,0.1,0,0,01:46.8
U00859,2884,0.9688,0.3076,0.7043,save,0.7,0,0,04:32.7
U00506,969,0.8282,0.6293,0.7486,click,0.3,0,0,56:43.8
U00114,655,0.6772,0.7624,0.7113,chat_host,0.8,0,0,19:13.8
U00695,109,0.9286,0.7747,0.867,chat_host,0.8,0,0,01:43.8
U00042,1108,0.8351,0.4275,0.6721,click,0.3,0,0,13:49.8
U00009,1511,0.4558,0.3984,0.4328,impression,0.1,0,0,18:34.7
U00941,1782,0.5792,0.6133,0.5928,save,0.7,0,0,54:00.8
U00917,199,0.8476,0.7413,0.8051,save,0.7,0,0,10:42.8
U00486,880,0.854,0.6517,0.7731,save,0.7,0,0,18:34.8
U00710,1356,0.7649,0.4763,0.6495,click,0.3,0,0,27:55.7
U00578,1333,0.7185,0.6874,0.7061,save,0.7,0,0,04:29.8
U00923,1285,0.7663,0.9263,0.8303,view_detail,0.5,0,0,15:17.7
U00427,1740,0.9112,0.8892,0.9024,book,1,1,91,25:23.7
U00042,2679,0.6274,0.6382,0.6317,save,0.7,0,0,02:10.8
U00216,656,0.6174,0.5276,0.5815,view_detail,0.5,0,0,28:40.8
U00930,717,0.7464,0.6894,0.7236,view_detail,0.5,0,0,49:52.8
U00599,682,0.6905,0.5005,0.6145,view_detail,0.5,0,0,57:21.7
U00468,2584,0.6724,0.5273,0.6144,view_detail,0.5,0,0,04:53.7
U00614,1481,0.2061,0.636,0.3781,impression,0.1,0,0,07:16.7
U00233,2887,0.6416,0.6436,0.6424,chat_host,0.8,0,0,37:37.8
U00088,2335,0.6558,0.508,0.5967,view_detail,0.5,0,0,51:33.7
U00935,760,0.9162,0.6385,0.8051,view_detail,0.5,0,0,28:28.8
U00117,110,0.7785,0.7072,0.75,chat_host,0.8,0,0,57:10.8
U00795,1057,0.7855,0.7268,0.762,book,1,1,207,18:40.8
U00437,541,0.8344,0.9356,0.8749,book,1,1,207,50:44.7
U00814,411,0.6414,0.9104,0.749,save,0.7,0,0,06:19.8
U00486,2109,0.6402,0.7591,0.6878,view_detail,0.5,0,0,06:49.8
U00981,1869,0.5605,0.9247,0.7062,save,0.7,0,0,30:19.7
U00851,1406,0.5029,0.5073,0.5047,impression,0.1,0,0,58:47.8
U00182,2572,0.9252,0.762,0.8599,chat_host,0.8,0,0,20:32.6
U00621,194,0.8394,0.8181,0.8309,save,0.7,0,0,23:32.7
U00907,1589,0.8468,0.5933,0.7454,view_detail,0.5,0,0,06:07.7
U00566,793,0.973,0.7674,0.8908,save,0.7,0,0,11:52.7
U00876,2393,0.6374,0.5536,0.6039,view_detail,0.5,0,0,23:05.8
U00242,2021,0.6516,0.3512,0.5314,impression,0.1,0,0,27:14.7
U00863,2522,0.9276,0.8505,0.8968,apply,0.9,0,0,30:25.7
U00705,2577,0.7312,0.9454,0.8169,chat_host,0.8,0,0,14:17.8
U00982,1660,0.4521,0.8465,0.6099,view_detail,0.5,0,0,27:34.7
U00460,2789,0.635,0.5913,0.6175,click,0.3,0,0,39:18.6
U00081,450,0.9588,0.7125,0.8603,view_detail,0.5,0,0,54:46.7
U00406,2853,0.7659,0.4113,0.6241,save,0.7,0,0,33:21.8
U00150,2622,0.4278,0.7322,0.5496,impression,0.1,0,0,23:05.7
U00290,1327,0.7343,0.4986,0.64,view_detail,0.5,0,0,40:41.7
U00388,560,0.5183,0.6454,0.5691,save,0.7,0,0,45:14.7
U00177,2471,0.7635,0.8396,0.7939,view_detail,0.5,0,0,54:27.8
U00118,742,0.8491,0.3408,0.6458,view_detail,0.5,0,0,13:28.7
U00210,163,0.6615,0.9242,0.7666,view_detail,0.5,0,0,25:28.7
U00292,132,0.5431,0.4928,0.523,impression,0.1,0,0,41:22.8
U00397,1605,0.7805,0.5208,0.6766,chat_host,0.8,0,0,11:57.7
U00092,1507,0.6281,0.6442,0.6345,chat_host,0.8,0,0,31:01.7
U00466,378,0.9086,0.3833,0.6985,click,0.3,0,0,45:51.8
U00974,1855,0.8657,0.7011,0.7999,chat_host,0.8,0,0,57:10.7
U00034,2009,0.7345,0.8552,0.7828,apply,0.9,0,0,00:01.7
U00455,1238,0.8137,0.5109,0.6926,save,0.7,0,0,23:20.8
U00105,2918,0.8335,0.3188,0.6276,view_detail,0.5,0,0,29:13.7
U00642,2834,0.6145,0.6655,0.6349,click,0.3,0,0,34:07.7
U00528,2830,0.9782,0.6597,0.8508,save,0.7,0,0,20:01.8
U00245,659,0.6111,0.8137,0.6921,view_detail,0.5,0,0,41:27.8
U00505,1950,0.9189,0.5965,0.7899,chat_host,0.8,0,0,52:32.8
U00587,2901,0.8736,0.9093,0.8879,book,1,1,206,37:58.8
U00414,491,0.5968,0.9458,0.7364,click,0.3,0,0,12:31.6
U00594,1573,0.4418,0.3804,0.4172,impression,0.1,0,0,16:52.7
U00056,2653,0.8549,0.5587,0.7364,view_detail,0.5,0,0,25:53.7
U00423,387,0.6163,0.8118,0.6945,view_detail,0.5,0,0,28:11.7
U00292,2196,0.8417,0.8584,0.8484,apply,0.9,0,0,45:55.7
U00605,1336,0.6327,0.6688,0.6471,save,0.7,0,0,54:19.7
U00068,864,0.7323,0.4482,0.6187,click,0.3,0,0,42:05.6
U00615,709,0.7485,0.8798,0.801,view_detail,0.5,0,0,52:38.8
U00258,645,0.4162,0.9164,0.6163,click,0.3,0,0,26:06.8
U00977,2854,0.4515,0.6757,0.5412,impression,0.1,0,0,10:35.8
U00307,665,0.7953,0.9585,0.8606,save,0.7,0,0,24:47.6
U00459,1289,0.8282,0.5453,0.715,chat_host,0.8,0,0,37:54.8
U00322,1965,0.5599,0.7176,0.623,view_detail,0.5,0,0,19:09.8
U00620,772,0.8881,0.6988,0.8124,save,0.7,0,0,25:15.7
U00503,1672,0.7886,0.546,0.6916,apply,0.9,0,0,25:31.8
U00957,1296,0.5006,0.5682,0.5276,impression,0.1,0,0,34:03.7
U00427,2419,0.466,0.7744,0.5894,view_detail,0.5,0,0,11:50.7
U00532,2062,0.9135,0.8356,0.8823,save,0.7,0,0,12:18.7
U00151,486,0.7166,0.7172,0.7168,save,0.7,0,0,41:34.7
U00206,1403,0.4862,0.767,0.5985,save,0.7,0,0,54:14.7
U00402,1983,0.6002,0.9,0.7201,view_detail,0.5,0,0,57:32.7
U00294,1412,0.9572,0.5963,0.8128,click,0.3,0,0,07:30.8
U00827,1011,0.8498,0.5715,0.7385,view_detail,0.5,0,0,07:10.7
U00601,2255,0.8141,0.6381,0.7437,click,0.3,0,0,18:08.8
U00866,1576,0.6394,0.7056,0.6659,save,0.7,0,0,25:52.8
U00552,1335,0.7773,0.7133,0.7517,book,1,1,246,59:10.7
U00607,1379,0.5942,0.8505,0.6967,save,0.7,0,0,34:47.7
U00928,2541,0.83,0.6938,0.7755,chat_host,0.8,0,0,05:40.7
U00921,738,0.8051,0.7809,0.7954,save,0.7,0,0,15:16.7
U00365,743,0.6244,0.7079,0.6578,apply,0.9,0,0,36:45.8
U00753,1581,0.4504,0.4957,0.4685,click,0.3,0,0,20:07.7
U00075,1858,0.7424,0.5831,0.6787,click,0.3,0,0,29:08.7
U00825,879,0.8884,0.4754,0.7232,view_detail,0.5,0,0,57:05.7
U00400,2476,0.7865,0.6436,0.7293,save,0.7,0,0,00:45.8
U00059,1812,0.5846,0.4496,0.5306,impression,0.1,0,0,25:48.7
U00187,706,0.7189,0.5696,0.6592,chat_host,0.8,0,0,37:44.7
U00791,2049,0.8552,0.3631,0.6584,click,0.3,0,0,46:25.7
U00333,2497,0.5655,0.3708,0.4876,impression,0.1,0,0,01:04.7
U00900,2239,0.4273,0.8269,0.5871,chat_host,0.8,0,0,48:08.8
U00964,510,0.7143,0.4348,0.6025,save,0.7,0,0,26:03.7
U00480,1977,0.8474,0.5278,0.7196,apply,0.9,0,0,37:45.8
U00893,2556,0.648,0.6628,0.6539,apply,0.9,0,0,56:38.7
U00028,399,0.7396,0.7096,0.7276,click,0.3,0,0,01:19.7
U00402,797,0.3548,0.641,0.4693,impression,0.1,0,0,10:05.7
U00139,1552,0.5433,0.5126,0.531,impression,0.1,0,0,26:05.7
U00382,2119,0.6633,0.6948,0.6759,view_detail,0.5,0,0,27:58.7
U00855,641,0.9001,0.4652,0.7261,view_detail,0.5,0,0,57:04.8
U00495,2258,0.7306,0.8828,0.7915,save,0.7,0,0,47:31.8
U00413,132,0.7413,0.7162,0.7313,view_detail,0.5,0,0,06:23.7
U00478,118,0.2298,0.8979,0.497,click,0.3,0,0,06:32.8
U00226,1274,0.7494,0.9488,0.8292,save,0.7,0,0,34:59.8
U00888,796,0.5874,0.8267,0.6831,view_detail,0.5,0,0,59:53.7
U00017,550,0.7312,0.3563,0.5812,save,0.7,0,0,10:10.7
U00152,2788,0.6861,0.469,0.5993,save,0.7,0,0,14:44.6
U00554,356,0.3363,0.3974,0.3607,impression,0.1,0,0,32:09.7
U00359,1225,0.9607,0.5884,0.8118,apply,0.9,0,0,20:26.7
U00588,584,0.5641,0.5174,0.5454,impression,0.1,0,0,06:02.8
U00157,866,0.7224,0.5068,0.6362,click,0.3,0,0,20:44.8
U00739,1865,0.8362,0.3959,0.6601,click,0.3,0,0,21:53.8
U00490,2018,0.7936,0.8638,0.8217,save,0.7,0,0,23:27.7
U00076,2550,0.5879,0.8853,0.7069,save,0.7,0,0,25:44.8
U00032,2064,0.7733,0.7556,0.7662,book,1,1,316,51:05.8
U00106,142,0.648,0.5698,0.6167,chat_host,0.8,0,0,22:06.7
U00323,1329,0.2732,0.6932,0.4412,impression,0.1,0,0,09:27.8
U00515,1479,0.6874,0.5363,0.627,save,0.7,0,0,15:10.8
U00883,2494,0.6427,0.5987,0.6251,click,0.3,0,0,24:45.7
U00816,2501,0.7651,0.4067,0.6217,chat_host,0.8,0,0,27:28.8
U00069,1428,0.6682,0.8558,0.7432,click,0.3,0,0,16:47.8
U00070,183,0.5914,0.6188,0.6024,save,0.7,0,0,31:13.7
U00661,335,0.8898,0.6704,0.802,view_detail,0.5,0,0,55:19.7
U00549,2857,0.744,0.2631,0.5516,click,0.3,0,0,20:01.7
U00764,300,0.5973,0.4785,0.5498,click,0.3,0,0,35:07.7
U00998,1191,0.8,0.8801,0.832,book,1,1,193,37:30.8
U00876,23,0.8449,0.8776,0.858,view_detail,0.5,0,0,39:45.7
U00092,385,0.5203,0.8137,0.6377,click,0.3,0,0,21:03.7
U00790,2223,0.7376,0.7228,0.7317,save,0.7,0,0,36:41.7
U00308,1819,0.9755,0.5311,0.7977,chat_host,0.8,0,0,06:52.8
U00209,1154,0.542,0.6135,0.5706,click,0.3,0,0,46:22.7
U00326,1372,0.6246,0.7858,0.6891,chat_host,0.8,0,0,54:03.7
U00597,1104,0.8188,0.7793,0.803,book,1,1,34,27:58.7
U00349,2201,0.6552,0.5009,0.5935,click,0.3,0,0,39:03.7
U00509,778,0.5153,0.3249,0.4391,click,0.3,0,0,29:33.7
U00925,2925,0.6427,0.5189,0.5932,apply,0.9,0,0,03:40.7
U00663,1803,0.5991,0.9209,0.7278,click,0.3,0,0,16:39.7
U00779,165,0.6195,0.8474,0.7107,apply,0.9,0,0,42:09.7
U00914,2406,0.3227,0.5452,0.4117,click,0.3,0,0,00:24.7
U00325,298,0.7641,0.8549,0.8004,click,0.3,0,0,07:52.8
U00864,2711,0.6471,0.5526,0.6093,save,0.7,0,0,16:30.7
U00880,2190,0.7618,0.803,0.7783,chat_host,0.8,0,0,56:08.7
U00023,998,0.9128,0.4802,0.7398,apply,0.9,0,0,48:40.7
U00738,1281,0.8804,0.5283,0.7396,save,0.7,0,0,51:51.7
U00642,2188,0.7575,0.8496,0.7943,view_detail,0.5,0,0,17:48.7
U00642,1956,0.5919,0.6722,0.624,apply,0.9,0,0,55:33.8
U00732,833,0.6417,0.5619,0.6098,view_detail,0.5,0,0,33:41.7
U00893,377,0.8176,0.828,0.8218,save,0.7,0,0,04:42.7
U00587,1506,0.8825,0.5641,0.7551,book,1,1,224,18:20.7
U00651,1311,0.9845,0.8529,0.9319,apply,0.9,0,0,44:41.8
U00146,978,0.67,0.5156,0.6082,view_detail,0.5,0,0,18:26.8
U00949,88,0.7296,0.9439,0.8153,save,0.7,0,0,52:45.7
U00677,2627,0.5939,0.6606,0.6206,chat_host,0.8,0,0,20:57.7
U00123,2766,0.5066,0.8821,0.6568,click,0.3,0,0,57:26.7
U00796,1761,0.9048,0.6341,0.7965,chat_host,0.8,0,0,30:23.7
U00899,1459,0.4817,0.4534,0.4704,impression,0.1,0,0,41:57.8
U00961,244,0.9549,0.7037,0.8544,book,1,1,115,14:57.7
U00980,1118,0.479,0.4303,0.4595,impression,0.1,0,0,45:00.8
U00166,974,0.7795,0.9367,0.8424,book,1,0,0,50:57.7
U00331,1161,0.5645,0.3347,0.4726,impression,0.1,0,0,59:57.7
U00635,2204,0.7053,0.5453,0.6413,click,0.3,0,0,13:50.7
U00789,2352,0.3297,0.2104,0.282,view_detail,0.5,0,0,48:02.7
U00069,512,0.8051,0.4072,0.6459,apply,0.9,0,0,04:27.8
U00936,1406,0.6818,0.6352,0.6632,save,0.7,0,0,30:05.7
U00115,2364,0.7844,0.79,0.7866,book,1,1,329,07:52.8
U00524,473,0.694,0.69,0.6924,save,0.7,0,0,09:54.6
U00788,638,0.5048,0.8623,0.6478,view_detail,0.5,0,0,26:47.7
U00505,2597,0.8047,0.3042,0.6045,save,0.7,0,0,27:48.7
U00462,736,0.6943,0.711,0.701,view_detail,0.5,0,0,33:58.7
U00108,1913,0.8659,0.7075,0.8025,chat_host,0.8,0,0,53:31.8
U00118,217,0.5828,0.4344,0.5234,click,0.3,0,0,56:08.7
U00685,2419,0.639,0.9691,0.771,save,0.7,0,0,57:20.7
U00323,2016,0.8028,0.753,0.7829,view_detail,0.5,0,0,14:49.7
U00674,1552,0.6799,0.6155,0.6541,chat_host,0.8,0,0,40:01.8
U00169,1141,0.647,0.6619,0.653,click,0.3,0,0,43:45.8
U00598,2809,0.7595,0.6847,0.7296,chat_host,0.8,0,0,47:09.8
U00986,654,0.4908,0.8601,0.6385,click,0.3,0,0,37:48.6
U00492,1101,0.524,0.7998,0.6343,view_detail,0.5,0,0,05:37.8
U00744,2611,0.8028,0.7314,0.7742,apply,0.9,0,0,48:29.7
U00353,296,0.8039,0.7281,0.7736,view_detail,0.5,0,0,02:41.8
U00209,2222,0.9826,0.4168,0.7563,save,0.7,0,0,11:03.8
U00539,315,0.4361,0.9644,0.6474,chat_host,0.8,0,0,15:34.8
U00185,1016,0.5274,0.614,0.562,save,0.7,0,0,55:53.7
U00107,1235,0.5943,0.5671,0.5834,apply,0.9,0,0,57:05.8
U00969,2848,0.6309,0.6942,0.6562,apply,0.9,0,0,05:37.6
U00658,1230,0.7182,0.5758,0.6612,apply,0.9,0,0,08:10.7
U00879,1408,0.6544,0.6529,0.6538,chat_host,0.8,0,0,00:50.7
U00763,1596,0.7464,0.5821,0.6807,click,0.3,0,0,03:29.7
U00688,2429,0.7567,0.6923,0.7309,save,0.7,0,0,14:13.8
U00660,1611,0.7993,0.6801,0.7516,view_detail,0.5,0,0,52:03.7
U00450,2525,0.7779,0.6231,0.716,view_detail,0.5,0,0,04:52.7
U00611,848,0.7936,0.5082,0.6794,chat_host,0.8,0,0,45:22.8
U00877,2067,0.5824,0.9449,0.7274,save,0.7,0,0,54:02.8
U00320,643,0.8608,0.9032,0.8778,book,1,1,219,06:47.8
U00792,1057,0.8193,0.245,0.5896,click,0.3,0,0,15:44.8
U00114,637,0.6692,0.854,0.7431,click,0.3,0,0,18:35.8
U00103,1082,0.8258,0.8173,0.8224,click,0.3,0,0,24:27.7
U00932,2823,0.9021,0.486,0.7357,save,0.7,0,0,19:23.8
U00995,1825,0.7588,0.8062,0.7778,view_detail,0.5,0,0,37:15.7
U00909,2620,0.7424,0.4801,0.6375,click,0.3,0,0,04:20.8
U00827,2539,0.5563,0.7951,0.6518,chat_host,0.8,0,0,16:07.8
U00428,1929,0.956,0.8361,0.908,book,1,1,320,36:36.8
U00833,605,0.9509,0.3253,0.7007,view_detail,0.5,0,0,54:20.7
U00131,2596,0.6603,0.7049,0.6781,click,0.3,0,0,19:18.8
U00888,2108,0.9232,0.9237,0.9234,view_detail,0.5,0,0,31:33.7
U00722,2776,0.9934,0.7693,0.9038,apply,0.9,0,0,48:57.7
U00711,2880,0.5266,0.7508,0.6163,save,0.7,0,0,24:03.8
U00934,2656,0.6184,0.7757,0.6813,chat_host,0.8,0,0,27:09.8
U00836,2996,0.7682,0.4711,0.6494,view_detail,0.5,0,0,00:50.6
U00537,261,0.9097,0.7804,0.858,apply,0.9,0,0,05:31.7
U00862,15,0.8664,0.5988,0.7594,view_detail,0.5,0,0,49:01.8
U00169,2810,0.5687,0.7341,0.6349,save,0.7,0,0,51:04.7
U00376,947,0.333,0.673,0.469,click,0.3,0,0,53:00.7
U00564,1996,0.5359,0.7188,0.6091,apply,0.9,0,0,20:39.8
U00518,2335,0.8581,0.4053,0.677,chat_host,0.8,0,0,45:12.7
U00946,1149,0.4989,0.9363,0.6739,click,0.3,0,0,53:44.8
U00169,1796,0.7818,0.7285,0.7605,apply,0.9,0,0,43:34.7
U00479,329,0.7599,0.3858,0.6103,view_detail,0.5,0,0,25:56.7
U00777,31,0.9032,0.3435,0.6793,save,0.7,0,0,34:53.8
U00761,376,0.6885,0.9541,0.7947,save,0.7,0,0,41:36.7
U00868,1075,0.8836,0.7444,0.8279,view_detail,0.5,0,0,18:51.7
U00613,1209,0.4354,0.8195,0.589,view_detail,0.5,0,0,27:55.8
U00591,755,0.4619,0.9147,0.643,click,0.3,0,0,36:45.7
U00450,391,0.8077,0.6337,0.7381,view_detail,0.5,0,0,47:21.7
U00868,705,0.5671,0.6907,0.6165,save,0.7,0,0,39:21.8
U00657,690,0.7341,0.5557,0.6627,view_detail,0.5,0,0,51:30.6
U00113,177,0.8094,0.8336,0.8191,chat_host,0.8,0,0,26:48.8
U00623,1713,0.5873,0.9143,0.7181,click,0.3,0,0,03:24.8
U00691,723,0.5313,0.4081,0.482,impression,0.1,0,0,48:49.8
U00534,2515,0.894,0.7512,0.8369,save,0.7,0,0,48:36.8
U00309,556,0.8377,0.8462,0.8411,apply,0.9,0,0,21:16.7
U00190,1427,0.3134,0.4118,0.3528,impression,0.1,0,0,22:20.8
U00620,348,0.8872,0.3672,0.6792,click,0.3,0,0,06:23.8
U00371,1481,0.3709,0.9916,0.6192,chat_host,0.8,0,0,41:29.7
U00115,1889,0.6429,0.7097,0.6696,chat_host,0.8,0,0,10:38.7
U00600,301,0.425,0.5727,0.4841,impression,0.1,0,0,32:46.7
U00701,2595,0.6795,0.7815,0.7203,view_detail,0.5,0,0,37:19.7
U00617,1470,0.4509,0.6237,0.52,view_detail,0.5,0,0,44:38.8
U00247,2691,0.7506,0.6001,0.6904,view_detail,0.5,0,0,21:03.6
U00687,1439,0.6845,0.8748,0.7606,book,1,1,172,54:31.7
U00706,1682,0.8698,0.7786,0.8333,save,0.7,0,0,58:24.8
U00560,47,0.8541,0.7355,0.8067,view_detail,0.5,0,0,17:36.8
U00070,2942,0.7747,0.7138,0.7503,click,0.3,0,0,39:02.8
U00709,996,0.8512,0.4408,0.687,save,0.7,0,0,40:48.6
U00502,1667,0.9402,0.5907,0.8004,apply,0.9,0,0,16:36.8
U00069,1437,0.5454,0.732,0.62,save,0.7,0,0,17:54.8
U00499,1228,0.7515,0.4411,0.6273,view_detail,0.5,0,0,53:28.7
U00744,2868,0.6975,0.7951,0.7365,view_detail,0.5,0,0,37:25.8
U00459,2559,0.5484,0.8902,0.6851,save,0.7,0,0,37:44.8
U00839,995,0.711,0.7074,0.7096,click,0.3,0,0,39:43.8
U00966,633,0.7803,0.6626,0.7332,view_detail,0.5,0,0,42:21.7
U00744,1222,0.6886,0.8911,0.7696,view_detail,0.5,0,0,04:18.6
U00331,1966,0.5717,0.9012,0.7035,click,0.3,0,0,19:06.8
U00993,717,0.7827,0.4116,0.6343,view_detail,0.5,0,0,02:58.7
U00329,837,0.5079,0.7298,0.5967,click,0.3,0,0,10:52.7
U00841,962,0.8611,0.7524,0.8176,book,1,1,263,36:41.7
U00713,2709,0.8545,0.227,0.6035,save,0.7,0,0,50:46.8
U00965,708,0.7298,0.8315,0.7705,click,0.3,0,0,29:32.7
U00465,1388,0.8526,0.9092,0.8752,click,0.3,0,0,50:13.7
U00486,785,0.776,0.6927,0.7427,click,0.3,0,0,24:39.7
U00294,860,0.458,0.6971,0.5536,save,0.7,0,0,19:56.6
U00740,2078,0.5542,0.4857,0.5268,impression,0.1,0,0,50:16.7
U00662,88,0.4773,0.6162,0.5329,impression,0.1,0,0,50:18.8
U00411,42,0.7271,0.9015,0.7969,click,0.3,0,0,04:20.8
U00640,1510,0.9527,0.7313,0.8641,book,1,1,343,09:42.8
U00389,2664,0.7176,0.9459,0.8089,view_detail,0.5,0,0,12:27.7
U00913,2716,0.5494,0.3907,0.4859,impression,0.1,0,0,23:40.7
U00011,625,0.9063,0.8526,0.8848,save,0.7,0,0,38:56.8
U00456,2125,0.7569,0.8019,0.7749,chat_host,0.8,0,0,44:32.7
U00722,2213,0.5072,0.6187,0.5518,save,0.7,0,0,45:19.8
U00131,2011,0.9783,0.6339,0.8405,click,0.3,0,0,53:02.8
U00738,2532,0.6796,0.7132,0.693,chat_host,0.8,0,0,54:05.7
U00882,1149,0.727,0.8233,0.7655,chat_host,0.8,0,0,04:09.7
U00416,1978,0.3972,0.4725,0.4273,impression,0.1,0,0,26:37.8
U00843,609,0.5637,0.8115,0.6628,chat_host,0.8,0,0,34:38.7
U00695,2970,0.829,0.2532,0.5987,save,0.7,0,0,41:30.8
U00819,1339,0.764,0.52,0.6664,view_detail,0.5,0,0,59:17.7
U00381,331,0.6942,0.6916,0.6932,click,0.3,0,0,10:31.8
U00884,2961,0.9651,0.6495,0.8389,book,1,1,356,11:45.7
U00796,139,0.5813,0.6232,0.5981,view_detail,0.5,0,0,32:09.8
U00468,1882,0.661,0.5744,0.6264,save,0.7,0,0,44:16.7
U00154,607,0.6589,0.8628,0.7405,view_detail,0.5,0,0,53:33.7
U00077,830,0.9173,0.3753,0.7005,chat_host,0.8,0,0,12:43.7
U00017,1671,0.4544,0.5081,0.4759,impression,0.1,0,0,25:12.8
U00183,697,0.6576,0.7773,0.7055,chat_host,0.8,0,0,28:23.8
U00471,1762,0.7371,0.6069,0.685,view_detail,0.5,0,0,42:19.8
U00700,986,0.7734,0.5095,0.6678,view_detail,0.5,0,0,27:18.6
U00915,1644,0.5833,0.5633,0.5753,chat_host,0.8,0,0,46:22.7
U00902,64,0.6517,0.8272,0.7219,save,0.7,0,0,51:36.8
U00633,2845,0.7913,0.9021,0.8356,view_detail,0.5,0,0,48:07.8
U00462,87,0.6905,0.8003,0.7344,click,0.3,0,0,17:45.8
U00684,1084,0.7374,0.7592,0.7461,view_detail,0.5,0,0,21:33.7
